"	other
>>>>>>>>	other

sentiment	positive
Para	lang2
ir	lang2
Al	lang2
mall	lang1
Aya	lang2
(;	other

sentiment	positive
@OjitossVerdess_	other
eske	lang2
cuando	lang2
uno	lang2
ama	lang2
a	lang2
su	lang2
novia	lang2
es	lang2
bien	lang2
overprotective	lang1
y	lang2
le	lang2
dan	lang2
celos	lang2
y	lang2
pos	lang2
ya	lang2
vez	lang2
!..	other
yo	lang2
soy	lang2
igual	lang2
con	lang2
mi	lang2
novia	lang2
lol	lang1
/	other
.	other
-	other

sentiment	negative
Freeloader	lang1
:	other
Alguien	lang2
que	lang2
toma	lang2
ventaja	lang2
de	lang2
la	lang2
generosidad	lang2
de	lang2
otros	lang2
.	other
My	lang1
roommate	lang1
is	lang1
living	lang1
off	lang1
of	lang1
my	lang1
rent	lang1
payments	lang1
.	other
She	lang1
is	lang1
such	lang1
a	lang1
freeloader	lang1

sentiment	neutral
@_xoxoBecky	other
lmao	lang1
watch	lang1
They	lang1
boy	lang1
in	lang1
te	lang2
striped	lang1
pajamas	lang1
it	lang1
was	lang1
like	lang1
ment	lang1
to	lang1
be	lang1
a	lang1
sad	lang1
film	lang1
from	lang1
the	lang1
start	lang1
!!	other

sentiment	positive
Grocery	lang1
shopping	lang1
:	other
Ir	lang2
de	lang2
compras	lang2
a	lang2
la	lang2
tienda	lang2
de	lang2
comestibles	lang2
.	other
I	lang1
like	lang1
grocery	lang1
shopping	lang1
at	lang1
night	lang1
because	lang1
it	lang1
's	lang1
less	lang1
crowded	lang1
.	other

sentiment	positive
Work	lang1
my	lang1
butt	lang1
off	lang1
:	other
Trabajar	lang2
mucho	lang2
.	other
I	lang1
work	lang1
my	lang1
butt	lang1
off	lang1
so	lang1
that	lang1
my	lang1
children	lang1
can	lang1
have	lang1
everything	lang1
they	lang1
need	lang1
.	other

sentiment	positive
@elizaaaabethhh_	other
@sanluispotoyees	other
Awww	lang1
estoppppp	lang2
me	lang2
vas	lang2
a	lang2
hacer	lang2
chillar	lang2
prima	lang2
:')	other
♥	other
.	other
Lol	lang1
jk	lang1
but	lang1
so	lang1
sweet	lang1
♥	other

sentiment	negative
Under	lang1
the	lang1
weather	lang1
:	other
Estar	lang2
enfermo	lang2
.	other
I	lang1
’m	lang1
going	lang1
to	lang1
take	lang1
the	lang1
day	lang1
off	lang1
from	lang1
work	lang1
because	lang1
I	lang1
’m	lang1
feeling	lang1
a	lang1
bit	lang1
under	lang1
the	lang1
weather	lang1
.	other

sentiment	positive
@Milyl15	other
lol	lang1
enserio	lang2
they	lang1
shine	lang1
in	lang1
the	lang1
light	lang1
haha	lang1
#mochomista	lang2

sentiment	negative
@crystal_jaimes	other
@EricaYolli	other
a	lang2
chingao	lang2
yo	lang2
pa	lang2
k	lang2
lo	lang2
kiero	lang2
??	other
Im	lang1
good	lang1
..	other
ay	lang2
perdon	lang2
!	other
Antes	lang2
ablas	lang2
haha	lang1

sentiment	neutral
@BallupWitCeeLos	other
lmao	lang1
enserio	lang2
all	lang1
that	lang1
chronic	lang1
they	lang1
got	lang1
over	lang1
there	lang1
you	lang1
could	lang1
make	lang1
wax	lang1
lmao	lang1
,	other
I	lang1
'm	lang1
pretty	lang1
sure	lang1
you	lang1
could	lang1
take	lang1
the	lang1
edibles	lang1
haha	lang1

sentiment	negative
Something	lang1
's	lang1
gotta	lang1
give	lang1
:	other
Algo	lang2
así	lang2
como	lang2
hay	lang2
q	lang2
sacrificar	lang2
algo	lang2
.	other
I	lang1
’m	lang1
not	lang1
making	lang1
enough	lang1
money	lang1
,	other
something	lang1
’s	lang1
gotta	lang1
give	lang1
.	other

sentiment	negative
@brissamayen	other
lol	lang1
I	lang1
woulda	lang1
been	lang1
like	lang1
'	other
buelaaa	lang2
no	ambiguous
me	lang2
odies	lang2
xk	lang2
estoy	lang2
mas	lang2
nalgona	lang2
k	lang2
tu	lang2
lmao	lang1
jk	ambiguous

sentiment	positive
Orale	lang2
Cleveland	ne
brown	lang1
!	other

sentiment	neutral
@_shedopeee	other
lmao	lang1
no	lang2
le	lang2
entendiste	lang2
xD	other
te	lang2
kieren	lang2
a	lang2
ti	lang2
lol	lang1

sentiment	negative
Man	lang1
STFU	lang1
si	lang2
no	lang2
quiero	lang2
ir	lang2
no	lang2
voy	lang2
#final	ambiguous

sentiment	negative
My	lang1
night	lang1
is	lang1
ruined	lang1
..	other
well	lang1
thanks	lang1
mejor	lang2
me	lang1
duermo	lang2
ya	lang1
!!!	other

sentiment	negative
I	lang1
used	lang1
to	lang1
think	lang1
his	lang1
name	lang1
was	lang1
Toño	ne
😳	other
until	lang1
they	lang1
told	lang1
me	lang1
it	lang1
was	lang1
Jonny	ne
😳	other
I	lang1
was	lang1
like	lang1
pos	lang1
Como	lang2
Se	lang2
Llame	lang2
/	other
.	other
-	other
😂	other
❤	other
️	other

sentiment	neutral
He	lang1
already	lang1
knocked	lang1
him	lang1
down	lang1
in	lang1
the	lang1
first	lang1
no	ambiguous
mamar	lang2

sentiment	negative
@ibrandx_	other
wow	lang1
that	lang1
was	lang1
long	lang1
!!!	other
Once	lang1
I	lang1
get	lang1
a	lang1
place	lang1
of	lang1
my	lang1
own	lang1
I	lang1
want	lang1
to	lang1
get	lang1
a	lang1
sun	lang1
conure	lang1
again	lang1
,	other
chico	lang2
died	lang1
just	lang1
when	lang1
he	lang1
was	lang1
learning	lang1
to	lang1
talk	lang1
:/	other

sentiment	neutral
Call	lang1
it	lang1
a	lang1
day	lang1
:	other
Terminar	lang2
el	lang2
dia	lang2
.	other
Ok	lang1
guys	lang1
,	other
I	lang1
’m	lang1
really	lang1
tired	lang1
,	other
it	lang1
’s	lang1
time	lang1
to	lang1
call	lang1
it	lang1
a	lang1
day	lang1
.	other

sentiment	positive
I	lang1
'll	lang1
rather	lang1
have	lang1
some	lang1
mariscos	lang2
👌	other

sentiment	negative
Se	lang2
me	lang2
fue	lang2
le	lang2
signal	lang1
que	lang2
pedo	lang2
😔😠	other

sentiment	negative
@Milyl15	other
lmao	lang1
I	lang1
got	lang1
haaang	lang1
with	lang1
beer	lang1
lolol	lang1
but	lang1
alchohal	lang1
will	lang1
kill	lang1
me	lang1
#noaguanto	lang2

sentiment	negative
@HoeBagg_Shelly	other
damn	lang1
why	lang1
soo	lang1
many	lang1
classes	lang1
?	other
I	lang1
got	lang1
one	lang1
y	lang2
con	lang2
eso	lang2
es	lang2
suficiente	lang2
!	other
,	other
ur	lang1
there	lang1
since	lang1
the	lang1
morning	lang1
?	other

sentiment	positive
@lopezgomezbeca	other
taco	lang2
bell	lang1
:D	other
lol	lang1

sentiment	positive
@Omar_S123	other
ve	lang2
a	lang1
"	other
Gaston	ne
's	lang1
This	lang1
Is	lang1
It	lang1
Barber	lang1
Shop	lang1
"	other
right	lang1
there	lang1
By	lang1
the	lang1
Dominos	ne
&	other
Walgreens	ne
on	lang1
Berkman	ne
next	lang1
to	lang1
that	lang1
little	lang1
school	lang1

sentiment	positive
@Milyl15	other
laying	lang1
down	lang1
watching	lang1
tv	lang1
haha	lang1
wbu	lang1
?	other
Quiero	lang2
comer	lang2
pero	lang2
no	lang2
me	lang2
quiero	lang2
levanter	lang2
😋	other

sentiment	neutral
Las	lang2
D	lang2
@elguerooficial	other
ahh	lang1
shiet	lang1
!	other
esas	lang2
son	lang2
pa	lang2
pistiar	lang2
y	lang2
chillar	lang2
bien	lang2
machin	lang2
haha	lang1
jk	lang2
pero	lang2
ese	lang2
guero	lang2
si	lang2
k	lang2
tiene	lang2
maña	lang2
pa	lang2
poner	lang2
a	lang2
uno	lang2
sentimental	lang2

sentiment	negative
Tbh	lang1
:	other
ya	lang2
no	lang2
Hablas	lang2
Nigga	lang1
Fuck	lang1
you	lang1
tu	lang2
me	lang2
dejastes	lang2
in	lang1
the	lang1
first	lang1
place	lang1
😡	other
I	lang1
Todavia	lang2
Kieres	lang2
que	lang2
Te	lang2
Hable	lang2
>.<	other
!!!	other
Uhh	lang1

sentiment	negative
Me	lang1
:	other
'	other
Ama	lang2
me	lang2
duele	lang2
mi	lang2
estomago	lang2
y	lang2
me	lang2
siento	lang2
mareado	lang2
:(	other
Mom	lang1
:	other
Estara	lang2
embarazada	lang2
@sanluispotoyees	other
Me	lang1
:	other
NO	lang2
!!	other
Mom	lang1
:	other
Los	lang2
hombres	lang2
presienten	lang2
asi	lang2
aveces	lang2

sentiment	negative
@haromramos	other
Significa	lang2
varias	lang2
cosas	lang2
,	other
y	lang2
slaughterhouse	lang1
si	lang2
es	lang2
matadero	lang2
,	other
en	lang2
el	lang2
perfil	lang2
puedes	lang2
ver	lang2
las	lang2
3	other
entradas	lang2
para	lang2
la	lang2
misma	lang2
palabra	lang2
,	other
slds	lang1
:)	other

sentiment	positive
@Rangel_0894	other
like	lang1
what	lang1
?	other
:)	other
si	lang2
es	lang2
ke	lang2
no	lang2
es	lang2
TopSecret	lang1
lol	lang1

sentiment	positive
You	lang1
remind	lang1
me	lang1
of	lang1
my	lang1
Chinese	ne
friend	lang1
...	other
UG	lang2
LE	ne
Lmao	lang1
:D	other

sentiment	positive
So	lang1
my	lang1
brother	lang1
just	lang1
texted	lang1
me	lang1
Him	lang1
:	other
pa	lang2
Donde	lang2
Le	lang2
jalamos	lang2
this	lang1
weekend	lang1
Me	lang1
:	other
pos	lang2
pa	lang2
Donde	lang2
Envites	lang2
(;	other
Him	lang1
:	other
Orale	lang2
amonos	lang2
a	lang1
Los	lang2
15	other
en	lang2
Dallas	ne

sentiment	negative
When	lang1
your	lang1
bf	lang1
doesnt	lang1
like	lang1
your	lang1
new	lang1
hair	lang1
..	other
nimodo	lang2
se	lang2
chingo	lang2
lmao	lang1
:D	other

sentiment	positive
Hold	lang1
you	lang1
back	lang1
:	other
Varias	lang2
cosas	lang2
,	other
impedir	lang2
el	lang2
progreso	lang2
de	lang2
alguien	lang2
.	other
Do	lang1
n't	lang1
let	lang1
fear	lang1
hold	lang1
you	lang1
back	lang1
.	other

sentiment	neutral
@hellachingona	other
dos	lang2
tres	lang2
dos	lang2
tres	lang2
getchu	lang1
sum	lang1
of	lang1
them	lang1
lil	lang1
hats	lang1

sentiment	neutral
When	lang1
my	lang1
mom	lang1
tells	lang1
my	lang1
dad	lang1
I	lang1
'm	lang1
not	lang1
gonna	lang1
cook	lang1
today	lang1
so	lang1
llevanos	lang2
a	lang2
comer	lang2
>	other
lol	lang1

sentiment	neutral
Pay	lang1
close	lang1
attention	lang1
Presta	lang2
mucha	lang2
atención	lang2
Pay	lang1
close	lang1
attention	lang1
because	lang1
I	lang1
’m	lang1
only	lang1
going	lang1
to	lang1
explain	lang1
it	lang1
once	lang2
.	other

sentiment	positive
@Milyl15	other
ahhaa	lang1
aver	lang2
que	lang2
quieres	lang2
que	lang2
te	lang2
cuente	lang2
lol	lang1

sentiment	negative
Broke	lang1
down	lang1
:	other
Algo	lang2
que	lang2
no	lang2
tiene	lang2
reparación	lang2
o	lang2
necesita	lang2
reparación	lang2
grande	lang2
My	lang1
vacuum	lang1
broke	lang1
down	lang1
and	lang1
now	lang1
it	lang1
wo	lang1
n’t	lang1
work	lang1
.	other

sentiment	negative
Me	lang2
ace	lang2
sentir	lang2
lonely	lang1
cx	other
lol	lang1

sentiment	positive
@crystal_jaimes	other
ya	lang2
saves	lang2
k	lang2
a	lang2
uno	lang2
k	lang2
le	lang2
corre	lang2
sangre	lang2
azul	lang2
no	lang2
cualkiera	lang2
le	lang2
pasa	lang2
..	other
obii	lang2
XD	other
Jk	lang1

sentiment	positive
@Izzy_teee	other
como	lang2
que	lang2
no	lang2
lol	lang1

sentiment	neutral
@elizaaaabethhh_	other
@CiinthiiaRm	other
Yesss	lang1
!!!	other
Ahhh	lang1
Now	lang1
I	lang1
Wanna	lang1
BBQ	ne
@	other
the	lang1
lake	lang1
..	other
#TooCold	lang1
#MejorNo	lang2
#FakkkIt	lang1
lol	lang1

sentiment	positive
@_BBonjour	other
okay	lang1
then	lang1
at	lang1
te	lang2
caigo	lang2
en	lang2
la	lang2
noche	lang2
mujer	lang2
😘😊	other
,	other
#felizcumplanos	lang2
once	lang1
again	lang1
😁	other

sentiment	negative
Start	lang1
from	lang1
scratch	lang1
:	other
Comenzar	lang2
de	lang2
nuevo	lang2
.	other
I	lang1
did	lang1
n’t	lang1
understand	lang1
much	lang1
,	other
can	lang1
we	lang1
start	lang1
from	lang1
scratch	lang1
?	other

sentiment	negative
@arelyyy_090812	other
@LifeisAJ	other
you	lang1
never	lang1
come	lang1
out	lang1
cute	lang1
solo	lang2
dumb	lang1

sentiment	positive
Sacen	lang2
a	lang2
Los	ne
@alegresdelbarra	other
pa	lang2
halftime	lang1
#superbowl	ne

sentiment	negative
So	lang1
much	lang1
of	lang1
a	lang1
friend	lang1
:	other
(	other
Expresión	lang2
sarcástica	lang2
)	other
Que	lang2
tan	lang2
buen	lang2
amigo	lang2
.	other
She	lang1
hid	lang1
many	lang1
things	lang1
from	lang1
me	lang1
,	other
so	lang1
much	lang1
of	lang1
a	lang1
friend	lang1
.	other

sentiment	negative
It	lang1
does	lang1
n’t	lang1
add	lang1
up	lang1
:	other
No	lang2
tiene	lang2
sentido	lang2
.	other
The	lang1
world	lang1
is	lang1
going	lang1
to	lang1
end	lang1
because	lang1
the	lang1
Mayan	ne
calendar	lang1
ends	lang1
in	lang1
2012	other
?	other
That	lang1
does	lang1
n’t	lang1
add	lang1
up	lang1
.	other

sentiment	negative
Wow	lang1
no	lang2
lo	lang2
puedo	lang2
creer	lang2
?	other
-.-	other

sentiment	neutral
Playing	lang1
hard	lang1
to	lang1
get	lang1
:	other
Se	lang2
hace	lang2
la/el	lang2
difícil	lang2
Person	lang1
1	other
:	other
Why	lang1
has	lang1
n’t	lang1
she	lang1
called	lang1
back	lang1
?	other
Person	lang1
2	other
:	other
She	lang1
must	lang1
be	lang1
playing	lang1
hard	lang1
to	lang1
get	lang1
.	other

sentiment	positive
Tu	lang2
I	lang1
yo	lang2
tomandonos	lang2
Unas	ne
shots	lang1
😉	other

sentiment	neutral
Depends	lang1
on	lang1
:	other
Depende	lang2
de	lang2
.	other
Person	lang1
1	other
:	other
Would	lang1
you	lang1
like	lang1
to	lang1
go	lang1
out	lang1
for	lang1
dinner	lang1
?	other
Person	ne
2	other
:	other
It	lang1
depends	lang1
on	lang1
what	lang1
time	lang1
I	lang1
get	lang1
out	lang1
of	lang1
work	lang1
.	other

sentiment	positive
Orasi	lang2
Kiero	ne
mucho	lang2
a	lang2
Mi	lang2
brother	lang1
for	lang1
having	lang1
my	lang1
back	lang1
😭	other
❤	other
️	other

sentiment	neutral
Chances	lang1
are	lang1
:	other
Es	lang2
probable	lang2
.	other
Chances	lang1
are	lang1
he	lang1
’ll	lang1
be	lang1
late	lang1
again	lang1
tomorrow	lang1
.	other

sentiment	neutral
Paresian	lang2
que	lang2
Eramos	lang2
strangers	lang1
😐😁	other

sentiment	positive
Pues	lang2
toma	lang2
pa	lang2
'	other
que	lang2
te	lang2
enamore	lang2
,	other
more	lang1
more	lang1
ehh	lang1

sentiment	positive
Have	lang1
it	lang1
down	lang1
:	other
Saber	lang2
algo	lang2
muy	lang2
bien	lang2
Keep	lang1
practicing	lang1
until	lang1
you	lang1
have	lang1
it	lang1
down	lang1
.	other

sentiment	positive
@crystal_jaimes	other
dile	lang2
al	lang2
samuel	ne
k	lang2
te	lang2
lleve	lang2
lol	lang1

sentiment	negative
I	lang1
honestly	lang1
Dont	lang1
Give	lang1
a	lang1
Flying	lang1
Fuck	lang1
!!!	other
Yo	lang2
digo	lang2
las	lang2
cosas	lang2
como	lang2
quiero	lang2
^.^	other
si	lang2
no	lang2
te	lang2
gustan	lang2
..	other
pues	lang2
a	lang2
Chihuahua	ne
a	lang2
un	lang2
baile	lang2
;)	other

sentiment	negative
Tengo	lang2
hungry	lang1
😞	other

sentiment	positive
Making	lang1
plans	lang1
with	lang1
Stacy	ne
&	other
Graciela	ne
is	lang1
Soo	lang1
fun	lang1
but	lang1
such	lang1
a	lang1
struggle	lang1
😐😂😂😁	other
❤	other
️	other
Son	lang1
Bien	lang2
Idiosas	lang2
las	lang2
Dos	lang2
😂😂😂	other

sentiment	neutral
@sanluispotoyees	other
ay	lang2
nooo	lang2
samiii	ne
k	lang2
cruel	lang2
eres	lang2
ke	lang2
crueeel	lang2
(	other
in	lang1
ur	lang1
mom	lang1
's	lang1
voice	lang1
lmao	lang1
)	other

sentiment	negative
K	lang2
bonito	lang2
me	lang2
mando	lang2
a	lang2
la	lang2
chingada	lang2
...	other
alright	lang1
!!!!!	other

sentiment	positive
"	other
Y	lang2
es	lang2
k	lang2
a	lang2
mi	lang2
edad	lang2
soy	lang2
como	lang2
un	lang2
restaurante	lang2
k	lang2
no	lang2
le	lang2
faltan	lang2
los	lang2
clientes	lang2
"	other
I	lang1
thought	lang1
it	lang1
was	lang1
funny	lang1
lol	lang1
<<	other

sentiment	negative
@Milyl15	other
lol	lang1
ni	lang2
dinero	lang2
tengo	lang2
pa	lang2
comida	lang2
orita	lang2
voy	lang2
a	lang2
friar	lang1
unos	lang2
huevos	lang2
con	lang2
papa	lang2
y	lang2
chile	lang2
😋🔥👌	other

sentiment	positive
@mauronico	other
con	lang2
mucho	lang2
gusto	lang2
,	other
I	lang1
hope	lang1
they	lang1
are	lang1
helping	lang1
:]	other

sentiment	positive
@AlanTorres8484	other
lol	lang1
sure	lang1
..	other
en	lang2
cada	lang2
pie	lang2
sera	lang2
!!	other
XD	other

sentiment	positive
Dress	lang1
up	lang1
:	other
Vestirse	lang2
Elegante	lang2
.	other
Are	lang1
you	lang1
going	lang1
to	lang1
dress	lang1
up	lang1
for	lang1
dinner	lang1
tonight	lang1
?	other

sentiment	positive
Now	lang1
Eso	lang2
Si	lang2
Fue	lang2
boda	lang2
del	lang2
Año	lang2
💕	other

sentiment	negative
Cursing	lang1
:	other
Maldecir/Decir	lang2
malas	lang2
palabras	lang2
.	other
It	lang1
surprised	lang1
me	lang1
when	lang1
I	lang1
heard	lang1
the	lang1
child	lang1
cursing	lang1
left	lang1
and	lang1
right	lang1
.	other

sentiment	positive
Wake	lang1
and	lang1
bake	lang1
chubbs	lang1
sin	lang2
mamadas	lang2
guey	lang2
👊	other
@ServeChubbs	other

sentiment	neutral
Fuhk	lang1
it	lang1
tacos	lang2
de	lang2
frijol	lang2
😋👌👌	other

sentiment	neutral
@iStazz	other
la	lang2
primera	lang2
es	lang2
la	lang2
correcta	lang2
,	other
no	lang2
me	lang2
expliqué	lang2
bien	lang2
:(	other
Can	lang1
you	lang1
tell	lang1
me	lang1
who	lang1
SHE	lang1
is	lang1
,	other
Can	lang1
you	lang1
tell	lang1
me	lang1
where	lang1
IT	lang1
is	lang1
,	other
Do	lang1
you	lang1
know	lang1
who	lang1
HE	lang1
is	lang1
:)	other

sentiment	positive
Get	lang1
back	lang1
on	lang1
your	lang1
feet	lang1
:	other
Sostenerse	lang2
por	lang2
uno	lang2
mismo	lang2
I	lang1
just	lang1
need	lang1
a	lang1
little	lang1
help	lang1
so	lang1
that	lang1
I	lang1
can	lang1
get	lang1
back	lang1
on	lang1
my	lang1
feet	lang1
.	other

sentiment	positive
Dorks	lang1
:	other
Varias	lang2
cosas	lang2
una	lang2
es	lang2
Ridículo/tonto	lang2
We	lang1
were	lang1
singing	lang1
and	lang1
laughing	lang1
,	other
pretty	lang1
much	lang1
being	lang1
complete	lang1
dorks	lang1
.	other

sentiment	positive
Saben	lang2
porque	lang2
dios	lang2
creo	lang2
primero	lang2
al	lang2
hombre	lang2
?	other
Porque	lang2
echando	lang2
aperder	lang2
se	lang2
aprende	lang2
..	other
lmao	lang1

sentiment	positive
@Lesambam	other
yes	lang1
it	lang1
was	lang1
♥	other
y	lang2
tu	lang2
k	lang2
no	lang2
kerias	lang2
ir	lang2
de	lang2
primero	lang2
...	other
lol	lang1
me	lang2
agarraste	lang2
mi	lang2
paso	lang2
perfectamente	lang2
bien	lang2
♥♥♥	other
Now	lang1
THAT	lang1
was	lang1
a	lang1
Turn	lang1
On	lang1
;D	other

sentiment	positive
@kimmylove__	other
tu	lang2
si	lang2
sabes	lang2
!!!	other
Lol	lang1

sentiment	positive
@Milyl15	other
lmao	lang1
ima	lang1
try	lang1
and	lang1
grow	lang1
it	lang1
out	lang1
for	lang1
the	lang1
rest	lang1
of	lang1
the	lang1
year	lang1
then	lang1
ima	lang1
cut	lang1
it	lang1
down	lang1
voy	lang2
aparescer	lang2
lumberjack	lang1
by	lang1
July	lang1
😂😂	other

sentiment	positive
@sanluispotoyees	other
lol	lang1
jk	lang1
but	lang1
gracias	lang2
corazon	lang2
♥	other

sentiment	positive
@CiinthiiaRm	other
@elizaaaabethhh_	other
Si	lang2
das	lang2
pal	lang2
pasaje	lang2
si	lang2
lol	lang1
cuando	lang2
kieres	lang2
!	other
Jk	ne
u	lang1
r	lang1
a	lang1
sweet	lang1
♥	other
ya	lang2
k	lang2
thanks	lang1
2	other
u	lang1
I	lang1
've	lang1
met	lang1
@ATARDECER	other
a	lang1
bunch	lang1
of	lang1
times	lang1
!	other

sentiment	positive
'	other
Para	lang2
k	lang2
continuar	lang2
si	lang2
falta	lang2
corazon	lang2
'	other
oh	lang1
man	lang1
what	lang1
a	lang1
song	lang1
<<	other

sentiment	positive
@Yaritzaa__	other
nombre	lang2
!!!!	other
Hacemos	lang2
un	lang2
cochinero	lang2
lmao	lang1
😂	other

sentiment	negative
Lmfao	lang1
me	lang2
Das	lang2
ascooo	lang2
Wey	lang2

sentiment	positive
@Urkatu	other
con	lang2
gusto	lang2
!	other
yo	lang2
les	lang2
paso	lang2
mucho	lang2
slang	lang1
,	other
pero	lang2
hmmm	lang2
hehe	ambiguous
"	other
culto	lang2
