	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	word	pos_freq	neg_freq	neu_freq	freq
352	352	352	352	352	352	352	352	352	352	352	352	352	/gracias	1	0	0	1
353	353	353	353	353	353	353	353	353	353	353	353	353	/un	1	0	0	1
354	354	354	354	354	354	354	354	354	354	354	354	354	/verde	1	0	0	1
355	355	355	355	355	355	355	355	355	355	355	355	355	0	10	8	5	23
356	356	356	356	356	356	356	356	356	356	356	356	356	0-0	1	0	0	1
357	357	357	357	357	357	357	357	357	357	357	357	357	000	5	3	8	16
358	358	358	358	358	358	358	358	358	358	358	358	358	000001	0	1	0	1
359	359	359	359	359	359	359	359	359	359	359	359	359	0019085594899	0	0	1	1
360	360	360	360	360	360	360	360	360	360	360	360	360	007	1	0	0	1
361	361	361	361	361	361	361	361	361	361	361	361	361	00970	0	0	1	1
362	362	362	362	362	362	362	362	362	362	362	362	362	01	1	0	0	1
363	363	363	363	363	363	363	363	363	363	363	363	363	02	0	0	1	1
364	364	364	364	364	364	364	364	364	364	364	364	364	03	0	0	1	1
365	365	365	365	365	365	365	365	365	365	365	365	365	042.511.554	1	0	0	1
366	366	366	366	366	366	366	366	366	366	366	366	366	045061843	1	0	0	1
367	367	367	367	367	367	367	367	367	367	367	367	367	0893	1	0	0	1
368	368	368	368	368	368	368	368	368	368	368	368	368	096	1	0	1	2
369	369	369	369	369	369	369	369	369	369	369	369	369	096.880.7384	45	2	22	69
370	370	370	370	370	370	370	370	370	370	370	370	370	096.8807.384	0	0	1	1
371	371	371	371	371	371	371	371	371	371	371	371	371	096.8807384	1	0	1	2
372	372	372	372	372	372	372	372	372	372	372	372	372	0968807384	10	2	2	14
373	373	373	373	373	373	373	373	373	373	373	373	373	0:25	1	0	0	1
374	374	374	374	374	374	374	374	374	374	374	374	374	0UTFIT	2	0	0	2
375	375	375	375	375	375	375	375	375	375	375	375	375	0UtFIT	1	0	0	1
376	376	376	376	376	376	376	376	376	376	376	376	376	1	74	28	51	153
377	377	377	377	377	377	377	377	377	377	377	377	377	1%	1	1	0	2
378	378	378	378	378	378	378	378	378	378	378	378	378	1-	0	1	0	1
379	379	379	379	379	379	379	379	379	379	379	379	379	1-10	0	1	0	1
380	380	380	380	380	380	380	380	380	380	380	380	380	1-888-294-6804	0	1	0	1
381	381	381	381	381	381	381	381	381	381	381	381	381	1-Dia	1	0	0	1
382	382	382	382	382	382	382	382	382	382	382	382	382	1.000.000	1	1	0	2
383	383	383	383	383	383	383	383	383	383	383	383	383	1.100.000	2	0	0	2
384	384	384	384	384	384	384	384	384	384	384	384	384	1.25	0	0	1	1
385	385	385	385	385	385	385	385	385	385	385	385	385	1.30	1	0	0	1
386	386	386	386	386	386	386	386	386	386	386	386	386	1.7	1	0	0	1
387	387	387	387	387	387	387	387	387	387	387	387	387	1/2	1	1	4	6
388	388	388	388	388	388	388	388	388	388	388	388	388	10	26	8	16	50
389	389	389	389	389	389	389	389	389	389	389	389	389	10$	1	0	0	1
390	390	390	390	390	390	390	390	390	390	390	390	390	10%	0	0	2	2
391	391	391	391	391	391	391	391	391	391	391	391	391	10-7	0	1	0	1
392	392	392	392	392	392	392	392	392	392	392	392	392	10.00	1	0	0	1
393	393	393	393	393	393	393	393	393	393	393	393	393	10.000	1	0	0	1
394	394	394	394	394	394	394	394	394	394	394	394	394	10.99	1	0	1	2
395	395	395	395	395	395	395	395	395	395	395	395	395	10/10	1	0	0	1
396	396	396	396	396	396	396	396	396	396	396	396	396	100	9	7	4	20
397	397	397	397	397	397	397	397	397	397	397	397	397	100%	0	1	2	3
398	398	398	398	398	398	398	398	398	398	398	398	398	100-watts	1	0	0	1
399	399	399	399	399	399	399	399	399	399	399	399	399	100.000	4	0	0	4
400	400	400	400	400	400	400	400	400	400	400	400	400	1000	2	1	0	3
401	401	401	401	401	401	401	401	401	401	401	401	401	10000	0	1	0	1
402	402	402	402	402	402	402	402	402	402	402	402	402	100000.93773922	1	0	0	1
403	403	403	403	403	403	403	403	403	403	403	403	403	1009	1	0	0	1
404	404	404	404	404	404	404	404	404	404	404	404	404	100K	2	0	3	5
405	405	405	405	405	405	405	405	405	405	405	405	405	100Mil	0	0	1	1
406	406	406	406	406	406	406	406	406	406	406	406	406	100tifiko	0	0	1	1
407	407	407	407	407	407	407	407	407	407	407	407	407	102	0	2	0	2
408	408	408	408	408	408	408	408	408	408	408	408	408	106.7	20	0	17	37
409	409	409	409	409	409	409	409	409	409	409	409	409	107	1	0	1	2
410	410	410	410	410	410	410	410	410	410	410	410	410	10730	1	0	2	3
411	411	411	411	411	411	411	411	411	411	411	411	411	10:00	8	1	3	12
412	412	412	412	412	412	412	412	412	412	412	412	412	10:30	1	0	1	2
413	413	413	413	413	413	413	413	413	413	413	413	413	10K	1	0	0	1
414	414	414	414	414	414	414	414	414	414	414	414	414	10Min	0	1	0	1
415	415	415	415	415	415	415	415	415	415	415	415	415	10am	1	0	0	1
416	416	416	416	416	416	416	416	416	416	416	416	416	10k	1	0	0	1
417	417	417	417	417	417	417	417	417	417	417	417	417	10lbs	0	0	1	1
418	418	418	418	418	418	418	418	418	418	418	418	418	10pm	2	0	0	2
419	419	419	419	419	419	419	419	419	419	419	419	419	10th	1	0	0	1
420	420	420	420	420	420	420	420	420	420	420	420	420	11	10	4	10	24
421	421	421	421	421	421	421	421	421	421	421	421	421	11.4	0	0	1	1
422	422	422	422	422	422	422	422	422	422	422	422	422	11.5	0	0	1	1
423	423	423	423	423	423	423	423	423	423	423	423	423	11.50	0	0	1	1
424	424	424	424	424	424	424	424	424	424	424	424	424	11.90	3	0	0	3
425	425	425	425	425	425	425	425	425	425	425	425	425	110	1	0	0	1
426	426	426	426	426	426	426	426	426	426	426	426	426	110%	0	1	0	1
427	427	427	427	427	427	427	427	427	427	427	427	427	1100	0	0	2	2
428	428	428	428	428	428	428	428	428	428	428	428	428	1140	0	0	1	1
429	429	429	429	429	429	429	429	429	429	429	429	429	11:00	6	1	4	11
430	430	430	430	430	430	430	430	430	430	430	430	430	11:27	1	0	0	1
431	431	431	431	431	431	431	431	431	431	431	431	431	11:30	0	1	1	2
432	432	432	432	432	432	432	432	432	432	432	432	432	11:41	0	1	0	1
433	433	433	433	433	433	433	433	433	433	433	433	433	11AM	1	0	0	1
434	434	434	434	434	434	434	434	434	434	434	434	434	11a	5	0	4	9
435	435	435	435	435	435	435	435	435	435	435	435	435	11am	3	0	1	4
436	436	436	436	436	436	436	436	436	436	436	436	436	11pm	2	0	0	2
437	437	437	437	437	437	437	437	437	437	437	437	437	12	9	9	7	25
438	438	438	438	438	438	438	438	438	438	438	438	438	12.90	1	0	1	2
439	439	439	439	439	439	439	439	439	439	439	439	439	12/17-25/2015	0	0	1	1
440	440	440	440	440	440	440	440	440	440	440	440	440	12/5	0	0	1	1
441	441	441	441	441	441	441	441	441	441	441	441	441	1200	0	1	0	1
442	442	442	442	442	442	442	442	442	442	442	442	442	123	2	0	0	2
443	443	443	443	443	443	443	443	443	443	443	443	443	12:30	1	0	0	1
444	444	444	444	444	444	444	444	444	444	444	444	444	12am	4	0	2	6
445	445	445	445	445	445	445	445	445	445	445	445	445	12km	0	0	1	1
446	446	446	446	446	446	446	446	446	446	446	446	446	13	2	2	2	6
447	447	447	447	447	447	447	447	447	447	447	447	447	13)(12	0	1	0	1
448	448	448	448	448	448	448	448	448	448	448	448	448	13200	0	0	1	1
449	449	449	449	449	449	449	449	449	449	449	449	449	135	0	0	1	1
450	450	450	450	450	450	450	450	450	450	450	450	450	13th	1	0	0	1
451	451	451	451	451	451	451	451	451	451	451	451	451	14	6	1	5	12
452	452	452	452	452	452	452	452	452	452	452	452	452	14%	0	0	1	1
453	453	453	453	453	453	453	453	453	453	453	453	453	14.90	1	0	1	2
454	454	454	454	454	454	454	454	454	454	454	454	454	140	1	2	0	3
455	455	455	455	455	455	455	455	455	455	455	455	455	140.000	1	0	0	1
456	456	456	456	456	456	456	456	456	456	456	456	456	145	1	0	0	1
457	457	457	457	457	457	457	457	457	457	457	457	457	14pts	1	0	0	1
458	458	458	458	458	458	458	458	458	458	458	458	458	15	16	3	13	32
459	459	459	459	459	459	459	459	459	459	459	459	459	15-18	1	0	1	2
460	460	460	460	460	460	460	460	460	460	460	460	460	15.00	1	0	0	1
461	461	461	461	461	461	461	461	461	461	461	461	461	15/12	1	0	0	1
462	462	462	462	462	462	462	462	462	462	462	462	462	150	1	0	2	3
463	463	463	463	463	463	463	463	463	463	463	463	463	150K	1	0	0	1
464	464	464	464	464	464	464	464	464	464	464	464	464	151	1	0	0	1
465	465	465	465	465	465	465	465	465	465	465	465	465	152	0	0	1	1
466	466	466	466	466	466	466	466	466	466	466	466	466	15:00	1	0	0	1
467	467	467	467	467	467	467	467	467	467	467	467	467	15min	1	0	0	1
468	468	468	468	468	468	468	468	468	468	468	468	468	16	4	0	5	9
469	469	469	469	469	469	469	469	469	469	469	469	469	160	0	0	1	1
470	470	470	470	470	470	470	470	470	470	470	470	470	1600	1	0	0	1
471	471	471	471	471	471	471	471	471	471	471	471	471	16:00	2	0	0	2
472	472	472	472	472	472	472	472	472	472	472	472	472	16th	1	0	0	1
473	473	473	473	473	473	473	473	473	473	473	473	473	17	9	2	4	15
474	474	474	474	474	474	474	474	474	474	474	474	474	17%	1	0	0	1
475	475	475	475	475	475	475	475	475	475	475	475	475	17-10-15	1	0	0	1
476	476	476	476	476	476	476	476	476	476	476	476	476	170	0	0	1	1
477	477	477	477	477	477	477	477	477	477	477	477	477	177	0	0	1	1
478	478	478	478	478	478	478	478	478	478	478	478	478	17:00	1	0	1	2
479	479	479	479	479	479	479	479	479	479	479	479	479	18	9	3	2	14
480	480	480	480	480	480	480	480	480	480	480	480	480	18-25	1	0	0	1
481	481	481	481	481	481	481	481	481	481	481	481	481	18.00	0	0	1	1
482	482	482	482	482	482	482	482	482	482	482	482	482	18.30	0	0	1	1
483	483	483	483	483	483	483	483	483	483	483	483	483	1868	0	0	1	1
484	484	484	484	484	484	484	484	484	484	484	484	484	18:00	1	0	0	1
485	485	485	485	485	485	485	485	485	485	485	485	485	18:30	1	0	1	2
486	486	486	486	486	486	486	486	486	486	486	486	486	18TH	0	1	0	1
487	487	487	487	487	487	487	487	487	487	487	487	487	18h	0	0	1	1
488	488	488	488	488	488	488	488	488	488	488	488	488	18th	1	0	0	1
489	489	489	489	489	489	489	489	489	489	489	489	489	19	3	2	2	7
490	490	490	490	490	490	490	490	490	490	490	490	490	19.00	0	0	1	1
491	491	491	491	491	491	491	491	491	491	491	491	491	19.80	1	0	1	2
492	492	492	492	492	492	492	492	492	492	492	492	492	19.90	4	1	0	5
493	493	493	493	493	493	493	493	493	493	493	493	493	190	0	0	1	1
494	494	494	494	494	494	494	494	494	494	494	494	494	193	0	0	1	1
495	495	495	495	495	495	495	495	495	495	495	495	495	1955	0	0	1	1
496	496	496	496	496	496	496	496	496	496	496	496	496	1965	0	0	1	1
497	497	497	497	497	497	497	497	497	497	497	497	497	1969	0	0	1	1
498	498	498	498	498	498	498	498	498	498	498	498	498	1971	0	0	2	2
499	499	499	499	499	499	499	499	499	499	499	499	499	1975	0	0	1	1
500	500	500	500	500	500	500	500	500	500	500	500	500	1977	0	0	1	1
501	501	501	501	501	501	501	501	501	501	501	501	501	1979	0	0	2	2
502	502	502	502	502	502	502	502	502	502	502	502	502	1980	0	0	1	1
503	503	503	503	503	503	503	503	503	503	503	503	503	1981	0	0	1	1
504	504	504	504	504	504	504	504	504	504	504	504	504	1984	0	0	1	1
505	505	505	505	505	505	505	505	505	505	505	505	505	1985	1	0	0	1
506	506	506	506	506	506	506	506	506	506	506	506	506	1986	0	0	1	1
507	507	507	507	507	507	507	507	507	507	507	507	507	1990	0	0	1	1
508	508	508	508	508	508	508	508	508	508	508	508	508	1991	1	0	0	1
509	509	509	509	509	509	509	509	509	509	509	509	509	1993	0	0	2	2
510	510	510	510	510	510	510	510	510	510	510	510	510	1994	1	0	0	1
511	511	511	511	511	511	511	511	511	511	511	511	511	1996	0	1	1	2
512	512	512	512	512	512	512	512	512	512	512	512	512	19:00	5	0	1	6
513	513	513	513	513	513	513	513	513	513	513	513	513	19th	1	0	0	1
514	514	514	514	514	514	514	514	514	514	514	514	514	1:00	0	1	0	1
515	515	515	515	515	515	515	515	515	515	515	515	515	1:30	1	1	1	3
516	516	516	516	516	516	516	516	516	516	516	516	516	1GB	0	0	1	1
517	517	517	517	517	517	517	517	517	517	517	517	517	1M	1	1	0	2
518	518	518	518	518	518	518	518	518	518	518	518	518	1MAYO	1	0	0	1
519	519	519	519	519	519	519	519	519	519	519	519	519	1Millón	0	0	1	1
520	520	520	520	520	520	520	520	520	520	520	520	520	1Minuto	0	1	0	1
521	521	521	521	521	521	521	521	521	521	521	521	521	1am	2	0	0	2
522	522	522	522	522	522	522	522	522	522	522	522	522	1baron1	1	0	0	1
523	523	523	523	523	523	523	523	523	523	523	523	523	1er	0	0	1	1
524	524	524	524	524	524	524	524	524	524	524	524	524	1era	2	0	1	3
525	525	525	525	525	525	525	525	525	525	525	525	525	1ero	1	0	0	1
526	526	526	526	526	526	526	526	526	526	526	526	526	1hr	0	1	0	1
527	527	527	527	527	527	527	527	527	527	527	527	527	1millón	0	0	1	1
528	528	528	528	528	528	528	528	528	528	528	528	528	1pm	0	0	2	2
529	529	529	529	529	529	529	529	529	529	529	529	529	1ra	0	1	0	1
530	530	530	530	530	530	530	530	530	530	530	530	530	1ro	1	0	0	1
531	531	531	531	531	531	531	531	531	531	531	531	531	1st	4	1	2	7
532	532	532	532	532	532	532	532	532	532	532	532	532	2	85	30	68	183
533	533	533	533	533	533	533	533	533	533	533	533	533	2-	0	1	0	1
534	534	534	534	534	534	534	534	534	534	534	534	534	2-0	0	1	0	1
535	535	535	535	535	535	535	535	535	535	535	535	535	2-2	1	0	0	1
536	536	536	536	536	536	536	536	536	536	536	536	536	2-3	1	0	0	1
537	537	537	537	537	537	537	537	537	537	537	537	537	2-De	1	0	0	1
538	538	538	538	538	538	538	538	538	538	538	538	538	2-este	0	0	1	1
539	539	539	539	539	539	539	539	539	539	539	539	539	2.0	3	0	1	4
540	540	540	540	540	540	540	540	540	540	540	540	540	2.2	0	0	1	1
541	541	541	541	541	541	541	541	541	541	541	541	541	2.ke	0	0	1	1
542	542	542	542	542	542	542	542	542	542	542	542	542	2/1c	0	0	1	1
543	543	543	543	543	543	543	543	543	543	543	543	543	2/2	0	0	2	2
544	544	544	544	544	544	544	544	544	544	544	544	544	2/3	0	0	1	1
545	545	545	545	545	545	545	545	545	545	545	545	545	20	10	12	8	30
546	546	546	546	546	546	546	546	546	546	546	546	546	20%	0	0	1	1
547	547	547	547	547	547	547	547	547	547	547	547	547	20%OFF	1	0	2	3
548	548	548	548	548	548	548	548	548	548	548	548	548	20-21	1	0	0	1
549	549	549	549	549	549	549	549	549	549	549	549	549	20-25%off	1	0	0	1
550	550	550	550	550	550	550	550	550	550	550	550	550	20.00	9	0	6	15
551	551	551	551	551	551	551	551	551	551	551	551	551	20.10	1	0	0	1
552	552	552	552	552	552	552	552	552	552	552	552	552	200	0	1	0	1
553	553	553	553	553	553	553	553	553	553	553	553	553	200%	1	0	0	1
554	554	554	554	554	554	554	554	554	554	554	554	554	200.000	1	0	2	3
555	555	555	555	555	555	555	555	555	555	555	555	555	2001	1	0	2	3
556	556	556	556	556	556	556	556	556	556	556	556	556	2002	2	0	0	2
557	557	557	557	557	557	557	557	557	557	557	557	557	2004	0	0	1	1
558	558	558	558	558	558	558	558	558	558	558	558	558	2006	1	0	0	1
559	559	559	559	559	559	559	559	559	559	559	559	559	2007	0	0	1	1
560	560	560	560	560	560	560	560	560	560	560	560	560	2008	0	0	2	2
561	561	561	561	561	561	561	561	561	561	561	561	561	200K	2	0	0	2
562	562	562	562	562	562	562	562	562	562	562	562	562	2010	0	0	1	1
563	563	563	563	563	563	563	563	563	563	563	563	563	2011	2	0	2	4
564	564	564	564	564	564	564	564	564	564	564	564	564	2012	0	1	0	1
565	565	565	565	565	565	565	565	565	565	565	565	565	2013	6	3	7	16
566	566	566	566	566	566	566	566	566	566	566	566	566	2014	12	1	6	19
567	567	567	567	567	567	567	567	567	567	567	567	567	2015	9	6	4	19
568	568	568	568	568	568	568	568	568	568	568	568	568	2016	10	1	9	20
569	569	569	569	569	569	569	569	569	569	569	569	569	2017	0	2	1	3
570	570	570	570	570	570	570	570	570	570	570	570	570	2018	1	0	0	1
571	571	571	571	571	571	571	571	571	571	571	571	571	20:00	2	0	0	2
572	572	572	572	572	572	572	572	572	572	572	572	572	20h	1	0	1	2
573	573	573	573	573	573	573	573	573	573	573	573	573	20hrs	0	0	1	1
574	574	574	574	574	574	574	574	574	574	574	574	574	20minutes	0	0	1	1
575	575	575	575	575	575	575	575	575	575	575	575	575	20pts	1	0	0	1
576	576	576	576	576	576	576	576	576	576	576	576	576	20th	0	0	1	1
577	577	577	577	577	577	577	577	577	577	577	577	577	21	4	3	1	8
578	578	578	578	578	578	578	578	578	578	578	578	578	21$	1	0	0	1
579	579	579	579	579	579	579	579	579	579	579	579	579	21.00	1	0	1	2
580	580	580	580	580	580	580	580	580	580	580	580	580	21.30	0	0	1	1
581	581	581	581	581	581	581	581	581	581	581	581	581	21.90	1	0	0	1
582	582	582	582	582	582	582	582	582	582	582	582	582	2170	1	0	0	1
583	583	583	583	583	583	583	583	583	583	583	583	583	22	5	2	2	9
584	584	584	584	584	584	584	584	584	584	584	584	584	22.70	1	0	0	1
585	585	585	585	585	585	585	585	585	585	585	585	585	22.90	2	1	0	3
586	586	586	586	586	586	586	586	586	586	586	586	586	23	1	2	4	7
587	587	587	587	587	587	587	587	587	587	587	587	587	23$	1	0	0	1
588	588	588	588	588	588	588	588	588	588	588	588	588	23.50	1	0	0	1
589	589	589	589	589	589	589	589	589	589	589	589	589	24	6	1	5	12
590	590	590	590	590	590	590	590	590	590	590	590	590	24.000	0	0	1	1
591	591	591	591	591	591	591	591	591	591	591	591	591	24.50	0	0	1	1
592	592	592	592	592	592	592	592	592	592	592	592	592	24.70	1	0	0	1
593	593	593	593	593	593	593	593	593	593	593	593	593	24.90	0	0	1	1
594	594	594	594	594	594	594	594	594	594	594	594	594	24/7	3	4	4	11
595	595	595	595	595	595	595	595	595	595	595	595	595	240.000	1	0	0	1
596	596	596	596	596	596	596	596	596	596	596	596	596	244	0	0	1	1
597	597	597	597	597	597	597	597	597	597	597	597	597	247	1	0	0	1
598	598	598	598	598	598	598	598	598	598	598	598	598	24k	0	0	1	1
599	599	599	599	599	599	599	599	599	599	599	599	599	25	5	3	9	17
600	600	600	600	600	600	600	600	600	600	600	600	600	25$	3	0	0	3
601	601	601	601	601	601	601	601	601	601	601	601	601	25%	4	0	0	4
602	602	602	602	602	602	602	602	602	602	602	602	602	25.00	1	0	0	1
603	603	603	603	603	603	603	603	603	603	603	603	603	250	0	0	1	1
604	604	604	604	604	604	604	604	604	604	604	604	604	25th	1	0	0	1
605	605	605	605	605	605	605	605	605	605	605	605	605	26	1	2	2	5
606	606	606	606	606	606	606	606	606	606	606	606	606	26k	0	1	0	1
607	607	607	607	607	607	607	607	607	607	607	607	607	27	8	0	2	10
608	608	608	608	608	608	608	608	608	608	608	608	608	27%	0	0	1	1
609	609	609	609	609	609	609	609	609	609	609	609	609	28	0	0	3	3
610	610	610	610	610	610	610	610	610	610	610	610	610	29	2	0	3	5
611	611	611	611	611	611	611	611	611	611	611	611	611	29.90	2	0	0	2
612	612	612	612	612	612	612	612	612	612	612	612	612	2:30	1	0	0	1
613	613	613	613	613	613	613	613	613	613	613	613	613	2AM	2	0	0	2
614	614	614	614	614	614	614	614	614	614	614	614	614	2Da	0	0	1	1
615	615	615	615	615	615	615	615	615	615	615	615	615	2K	1	0	0	1
616	616	616	616	616	616	616	616	616	616	616	616	616	2PM/1C	0	0	1	1
617	617	617	617	617	617	617	617	617	617	617	617	617	2am	2	1	2	5
618	618	618	618	618	618	618	618	618	618	618	618	618	2da	0	0	1	1
619	619	619	619	619	619	619	619	619	619	619	619	619	2day	1	0	0	1
620	620	620	620	620	620	620	620	620	620	620	620	620	2do	3	2	2	7
621	621	621	621	621	621	621	621	621	621	621	621	621	2morrow	0	0	1	1
622	622	622	622	622	622	622	622	622	622	622	622	622	2nd	3	0	0	3
623	623	623	623	623	623	623	623	623	623	623	623	623	2nyce	0	0	1	1
624	624	624	624	624	624	624	624	624	624	624	624	624	2pm	3	2	0	5
625	625	625	625	625	625	625	625	625	625	625	625	625	2s	1	0	1	2
626	626	626	626	626	626	626	626	626	626	626	626	626	2x	1	1	0	2
627	627	627	627	627	627	627	627	627	627	627	627	627	2x1	1	0	0	1
628	628	628	628	628	628	628	628	628	628	628	628	628	3	75	18	64	157
629	629	629	629	629	629	629	629	629	629	629	629	629	3'11	0	0	1	1
630	630	630	630	630	630	630	630	630	630	630	630	630	3-1	0	0	1	1
631	631	631	631	631	631	631	631	631	631	631	631	631	3-2	2	0	0	2
632	632	632	632	632	632	632	632	632	632	632	632	632	3-4	0	1	0	1
633	633	633	633	633	633	633	633	633	633	633	633	633	3-D	1	0	0	1
634	634	634	634	634	634	634	634	634	634	634	634	634	3-Vieques/Culebra	0	0	1	1
635	635	635	635	635	635	635	635	635	635	635	635	635	3-con	1	0	0	1
636	636	636	636	636	636	636	636	636	636	636	636	636	3.000.000	0	0	1	1
637	637	637	637	637	637	637	637	637	637	637	637	637	3.ke	0	0	1	1
638	638	638	638	638	638	638	638	638	638	638	638	638	3/4	1	0	0	1
639	639	639	639	639	639	639	639	639	639	639	639	639	30	8	3	8	19
640	640	640	640	640	640	640	640	640	640	640	640	640	30%	1	0	0	1
641	641	641	641	641	641	641	641	641	641	641	641	641	300	1	0	1	2
642	642	642	642	642	642	642	642	642	642	642	642	642	305	2	0	1	3
643	643	643	643	643	643	643	643	643	643	643	643	643	305-550-9106	0	0	2	2
644	644	644	644	644	644	644	644	644	644	644	644	644	3052	0	0	1	1
645	645	645	645	645	645	645	645	645	645	645	645	645	30k	1	0	0	1
646	646	646	646	646	646	646	646	646	646	646	646	646	30m	0	1	0	1
647	647	647	647	647	647	647	647	647	647	647	647	647	30min	0	0	1	1
648	648	648	648	648	648	648	648	648	648	648	648	648	31	3	2	4	9
649	649	649	649	649	649	649	649	649	649	649	649	649	317	2	0	0	2
650	650	650	650	650	650	650	650	650	650	650	650	650	32	0	2	1	3
651	651	651	651	651	651	651	651	651	651	651	651	651	33	1	0	0	1
652	652	652	652	652	652	652	652	652	652	652	652	652	33010	1	0	0	1
653	653	653	653	653	653	653	653	653	653	653	653	653	33166	0	0	1	1
654	654	654	654	654	654	654	654	654	654	654	654	654	33246	1	0	2	3
655	655	655	655	655	655	655	655	655	655	655	655	655	34%	1	0	0	1
656	656	656	656	656	656	656	656	656	656	656	656	656	35	0	2	3	5
657	657	657	657	657	657	657	657	657	657	657	657	657	35%	0	0	1	1
658	658	658	658	658	658	658	658	658	658	658	658	658	350Z	0	0	1	1
659	659	659	659	659	659	659	659	659	659	659	659	659	356	0	0	1	1
660	660	660	660	660	660	660	660	660	660	660	660	660	36	1	2	0	3
661	661	661	661	661	661	661	661	661	661	661	661	661	360	2	0	2	4
662	662	662	662	662	662	662	662	662	662	662	662	662	366	0	0	1	1
663	663	663	663	663	663	663	663	663	663	663	663	663	366853225	0	1	0	1
664	664	664	664	664	664	664	664	664	664	664	664	664	37	0	0	1	1
665	665	665	665	665	665	665	665	665	665	665	665	665	38	1	0	0	1
666	666	666	666	666	666	666	666	666	666	666	666	666	384	0	0	1	1
667	667	667	667	667	667	667	667	667	667	667	667	667	38919138	1	0	0	1
668	668	668	668	668	668	668	668	668	668	668	668	668	39$	0	0	1	1
669	669	669	669	669	669	669	669	669	669	669	669	669	39.90	1	0	0	1
670	670	670	670	670	670	670	670	670	670	670	670	670	395-321-8661	1	0	0	1
671	671	671	671	671	671	671	671	671	671	671	671	671	3:00	3	0	0	3
672	672	672	672	672	672	672	672	672	672	672	672	672	3:17	1	0	0	1
673	673	673	673	673	673	673	673	673	673	673	673	673	3:30	2	0	2	4
674	674	674	674	674	674	674	674	674	674	674	674	674	3:45	2	0	0	2
675	675	675	675	675	675	675	675	675	675	675	675	675	3AM	0	2	1	3
676	676	676	676	676	676	676	676	676	676	676	676	676	3C	0	0	1	1
677	677	677	677	677	677	677	677	677	677	677	677	677	3D	1	0	1	2
678	678	678	678	678	678	678	678	678	678	678	678	678	3Ra	0	0	2	2
679	679	679	679	679	679	679	679	679	679	679	679	679	3am	0	0	1	1
680	680	680	680	680	680	680	680	680	680	680	680	680	3er	1	1	1	3
681	681	681	681	681	681	681	681	681	681	681	681	681	3msc	1	0	0	1
682	682	682	682	682	682	682	682	682	682	682	682	682	3o	0	0	1	1
683	683	683	683	683	683	683	683	683	683	683	683	683	3pm	0	0	1	1
684	684	684	684	684	684	684	684	684	684	684	684	684	3rd	1	0	0	1
685	685	685	685	685	685	685	685	685	685	685	685	685	3s	1	0	0	1
686	686	686	686	686	686	686	686	686	686	686	686	686	3yrs	0	1	0	1
687	687	687	687	687	687	687	687	687	687	687	687	687	4	47	9	46	102
688	688	688	688	688	688	688	688	688	688	688	688	688	4-	1	0	0	1
689	689	689	689	689	689	689	689	689	689	689	689	689	4-0	1	0	0	1
690	690	690	690	690	690	690	690	690	690	690	690	690	4-Santa	0	0	1	1
691	691	691	691	691	691	691	691	691	691	691	691	691	4.0	1	1	0	2
692	692	692	692	692	692	692	692	692	692	692	692	692	4.00	2	0	0	2
693	693	693	693	693	693	693	693	693	693	693	693	693	4.27	0	1	0	1
694	694	694	694	694	694	694	694	694	694	694	694	694	4.286	0	0	2	2
695	695	695	695	695	695	695	695	695	695	695	695	695	40	6	0	7	13
696	696	696	696	696	696	696	696	696	696	696	696	696	40%	0	0	1	1
697	697	697	697	697	697	697	697	697	697	697	697	697	40.00	0	0	1	1
698	698	698	698	698	698	698	698	698	698	698	698	698	400	0	0	1	1
699	699	699	699	699	699	699	699	699	699	699	699	699	400k	1	0	0	1
700	700	700	700	700	700	700	700	700	700	700	700	700	404ServiceNotFound'	0	1	0	1
